timestamp,open,close,high,low,volume,amount,hour_of_day,price_change,price_change_pct,volume_change,volume_change_pct
2024-02-10 14:50:00,47286,47281.9,47304,47266.9,3.42032627,161745.953451795,14,15.700000000004366,0.00033216124841862403,0.21319513999999984,0.06647534240360163
2024-02-10 14:45:00,47263.9,47285.9,47295,47263.9,7.09210265,335295.879545809,14,4.0,8.459896916156077e-05,3.6717763800000003,1.0735164104680577
2024-02-10 14:40:00,47297,47263.9,47328,47240.5,8.06792398,381358.332679378,14,-22.0,-0.00046525497029769973,0.9758213299999996,0.13759266865659361
2024-02-10 14:35:00,47286,47297.0,47303.9,47279.2,3.34651532,158251.984596103,14,33.099999999998545,0.0007003230795596332,-4.72140866,-0.5852073806972088
2024-02-10 14:30:00,47298.2,47286.0,47298.2,47263.3,6.17813533,292111.507492429,14,-11.0,-0.00023257289045816858,2.83162001,0.84613986168753
2024-02-10 14:25:00,47290.4,47298.2,47338.9,47290.4,5.31096982,251233.001169583,14,12.19999999999709,0.0002580044833565345,-0.8671655099999995,-0.1403603941450081
2024-02-10 14:20:00,47324.1,47290.3,47327.3,47288.1,6.23493153,294976.076118271,14,-7.899999999994179,-0.00016702538362969795,0.9239617099999995,0.17397231415636238
2024-02-10 14:15:00,47340.4,47326.6,47372.2,47326.1,5.55902864,263219.333488065,14,36.299999999995634,0.0007675992751155233,-0.6759028899999997,-0.10840582398504699
2024-02-10 14:10:00,47297.9,47340.4,47348.6,47292.1,5.3353769,252451.058359917,14,13.80000000000291,0.00029159077558926506,-0.2236517400000002,-0.04023216185480926
2024-02-10 14:05:00,47298.1,47297.9,47298.1,47272.8,6.61817861,312956.020038452,14,-42.5,-0.0008977532931703154,1.2828017100000002,0.24043319413854347
2024-02-10 14:00:00,47302.3,47300.7,47328,47282,10.443333,494017.689531299,14,2.7999999999956344,5.919924563237764e-05,3.8251543900000007,0.57797690503853
2024-02-10 13:55:00,47322.1,47304.3,47326,47288,14.93588928,706616.828506033,13,3.6000000000058208,7.610881022914716e-05,4.492556279999999,0.4301841452340932
2024-02-10 13:50:00,47332,47322.1,47375.8,47301,24.29268964,1149739.795558469,13,17.799999999995634,0.00037628714514316105,9.35680036,0.626464228851059
2024-02-10 13:45:00,47249.9,47331.9,47331.9,47230,31.19698624,1475422.576935662,13,9.80000000000291,0.00020709140126923595,6.904296600000002,0.2842129341096708
2024-02-10 13:40:00,47228.8,47250.0,47250,47228.7,4.54637556,214771.423151763,13,-81.90000000000146,-0.001730334087581556,-26.65061068,-0.8542687577247204
2024-02-10 13:35:00,47202.1,47228.7,47245,47202.1,2.32399114,109775.861190837,13,-21.30000000000291,-0.0004507936507937124,-2.2223844200000005,-0.4888255250078813
2024-02-10 13:30:00,47131.9,47202.1,47202.1,47103,17.01636322,802153.936064355,13,-26.599999999998545,-0.000563216857546334,14.692372079999998,6.322043069406882
2024-02-10 13:25:00,47155.7,47131.9,47155.8,47117.2,6.82218197,321523.073318676,13,-70.19999999999709,-0.0014872219668192112,-10.19418125,-0.5990810796762013
2024-02-10 13:20:00,47169.9,47155.8,47184.6,47146.3,3.65311501,172300.9299927,13,23.900000000001455,0.0005070875564108693,-3.16906696,-0.4645239564021773
2024-02-10 13:15:00,47220,47169.9,47220,47148.9,9.47738658,447126.01357863,13,14.099999999998545,0.00029900881757914286,5.824271569999999,1.5943301960263219
2024-02-10 13:10:00,47208.1,47220.0,47229.8,47190.8,11.66983167,550939.530888051,13,50.099999999998545,0.0010621180032181232,2.1924450900000014,0.23133435272406094
2024-02-10 13:05:00,47243.8,47208.1,47243.8,47208.1,4.97342263,234866.757159826,13,-11.900000000001455,-0.00025201185938164875,-6.696409040000001,-0.5738222477719767
2024-02-10 13:00:00,47228.1,47242.0,47247.9,47226.7,5.36868175,253598.639777832,13,33.900000000001455,0.0007180971062169724,0.3952591200000004,0.0794742674020447
2024-02-10 12:55:00,47231.4,47228.0,47243.8,47220.2,4.57482558,216077.246288995,12,-14.0,-0.0002963464713602303,-0.7938561700000006,-0.14786798826359945
2024-02-10 12:50:00,47180,47231.3,47231.3,47170.5,15.39457701,726601.585980852,12,3.3000000000029104,6.987380367584717e-05,10.81975143,2.3650631572275156
2024-02-10 12:45:00,47205.7,47173.1,47209.6,47172,4.78506816,225801.144953461,12,-58.200000000004366,-0.0012322337094258333,-10.609508850000001,-0.6891718325945742
2024-02-10 12:40:00,47170.6,47205.6,47205.6,47170.5,2.72732655,128687.264766347,12,32.5,0.0006889519662689117,-2.05774161,-0.4300339182629323
2024-02-10 12:35:00,47191.8,47170.6,47191.8,47147.7,4.06382802,191678.750178089,12,-35.0,-0.000741437456572949,1.33650147,0.4900408680434692
2024-02-10 12:30:00,47226.7,47191.8,47227.9,47169.4,5.12774345,241994.63703989,12,21.200000000004366,0.0004494324854889352,1.0639154299999998,0.26180129295924287
2024-02-10 12:25:00,47242,47226.7,47256.8,47220,7.64927905,361285.379423625,12,34.89999999999418,0.0007395352582438935,2.5215356,0.4917437123341263
2024-02-10 12:20:00,47226.1,47242.0,47259.9,47224.9,2.68766261,126957.006452229,12,15.30000000000291,0.00032396928008950255,-4.96161644,-0.6486384412920588
2024-02-10 12:15:00,47258,47226.1,47258,47226,14.19566337,670629.231931963,12,-15.900000000001455,-0.0003365649210448638,11.50800076,4.281787720371643
2024-02-10 12:10:00,47219.6,47258.0,47263.9,47216.2,7.12814681,336709.016646197,12,31.900000000001455,0.0006754739434338524,-7.0675165600000005,-0.49786447986192284
2024-02-10 12:05:00,47209.3,47219.5,47254,47194.3,14.46062135,683002.148122953,12,-38.5,-0.0008146768801049558,7.332474540000001,1.0286649160639272
2024-02-10 12:00:00,47187.7,47209.3,47221.8,47152.4,18.04812706,851452.163626912,12,-10.19999999999709,-0.00021601245248249325,3.5875057099999985,0.24808793641498667
2024-02-10 11:55:00,47171.5,47185.9,47193.5,47167,15.15881937,715202.175857445,11,-23.400000000001455,-0.0004956650490475702,-2.889307689999999,-0.1600890596788606
2024-02-10 11:50:00,47098,47171.4,47175,47070.8,20.63288108,972406.610011559,11,-14.5,-0.0003072951877573597,5.474061710000001,0.3611139875994182
2024-02-10 11:45:00,47060.1,47091.4,47103.8,47060.1,4.62146621,217591.664321553,11,-80.0,-0.0016959428806437799,-16.01141487,-0.7760144987953373
2024-02-10 11:40:00,47069,47060.0,47120,47060,5.65853409,266452.107280708,11,-31.400000000001455,-0.0006667884157192493,1.0370678799999995,0.22440235043934237
2024-02-10 11:35:00,47094.1,47069.0,47125.7,47063.4,15.18289479,715050.922481844,11,9.0,0.00019124521886952826,9.5243607,1.6831851763218768
2024-02-10 11:30:00,47120.1,47094.1,47159.9,47094.1,5.91945521,279002.401700489,11,25.099999999998545,0.0005332596825936082,-9.26343958,-0.6101234124405073
2024-02-10 11:25:00,47077.8,47120.1,47135,47060.9,11.91086939,560988.240774265,11,26.0,0.0005520861424254843,5.9914141800000005,1.0121563501111448
2024-02-10 11:20:00,46980,47077.8,47082.5,46980,29.02419552,1365144.753094256,11,-42.299999999995634,-0.000897706074477678,17.113326129999997,1.4367822842863023
2024-02-10 11:15:00,46961.9,46979.9,46980,46942.4,17.14279136,805046.171236459,11,-97.90000000000146,-0.002079536426935869,-11.881404159999999,-0.4093620493912659
2024-02-10 11:10:00,46956.9,46962.0,46984.1,46932.3,10.82856209,508522.575991592,11,-17.900000000001455,-0.00038101400811839647,-6.31422927,-0.3683314541605668
2024-02-10 11:05:00,46973.5,46949.7,47008,46948.7,22.2040335,1043092.379335491,11,-12.30000000000291,-0.00026191388782426025,11.375471410000001,1.0505061812874548
2024-02-10 11:00:00,46885.9,46970.0,46970,46846.4,24.42612379,1145685.235846868,11,20.30000000000291,0.00043237762967607697,2.222090289999997,0.10007597448454565
2024-02-10 10:55:00,46912,46883.8,46951.8,46870.8,19.45423705,912671.360474672,10,-86.19999999999709,-0.0018352139663614453,-4.971886739999999,-0.20354792200125826
2024-02-10 10:50:00,46999,46911.9,47000,46845.1,50.06805686,2347515.785508863,10,28.099999999998545,0.0005993541479146005,30.61381981,1.5736325064467125
2024-02-10 10:45:00,47061.7,46997.2,47077.9,46941.6,36.79193228,1729514.023032472,10,85.29999999999563,0.0018183019660255849,-13.276124580000001,-0.2651615703226235
2024-02-10 10:40:00,47100,47061.7,47100.1,47050,6.25785415,294576.479673034,10,64.5,0.001372422186853685,-30.534078129999997,-0.8299123269097298
2024-02-10 10:35:00,47112.8,47100.0,47125.9,47100,10.88411278,512735.245217517,10,38.30000000000291,0.0008138252549313542,4.626258630000001,0.7392723638341748
2024-02-10 10:30:00,47142.2,47112.8,47172,47112.8,3.96442722,186879.986766519,10,12.80000000000291,0.0002717622080680023,-6.9196855600000005,-0.6357601854985556
2024-02-10 10:25:00,47102.3,47142.2,47172,47102.2,4.91703933,231826.53337649,10,29.39999999999418,0.0006240342327349293,0.9526121099999996,0.24028997308720917
2024-02-10 10:20:00,47118.1,47104.0,47129.8,47102,2.79484839,131682.080009997,10,-38.19999999999709,-0.0008103143255935678,-2.12219094,-0.43159934211874607
2024-02-10 10:15:00,47133.9,47118.1,47155.7,47103.4,6.21756141,293006.864916419,10,14.099999999998545,0.0002993376358695343,3.42271302,1.224650693843182
2024-02-10 10:10:00,47093.9,47134.0,47134,47093.9,2.65644784,125153.082795598,10,15.900000000001455,0.0003374499396198373,-3.5611135700000003,-0.5727508479888098
2024-02-10 10:05:00,47101.9,47094.0,47118.9,47083.5,8.00886738,377207.267048718,10,-40.0,-0.0008486442907455341,5.35241954,2.014878462661627
2024-02-10 10:00:00,47064,47098.2,47104,47050,19.38479342,912527.046215536,10,4.19999999999709,8.918333545668428e-05,11.375926040000001,1.4204163335764965
2024-02-10 09:55:00,47100.8,47063.9,47100.8,47053.9,13.53504308,637028.435561691,9,-34.299999999995634,-0.0007282656237392435,-5.849750340000002,-0.3017700634335675
2024-02-10 09:50:00,47150.2,47100.8,47150.2,47092.5,7.23546849,340915.772648581,9,36.900000000001455,0.0007840404216395466,-6.29957459,-0.4654270069748459
2024-02-10 09:45:00,47176.2,47150.2,47176.2,47122,3.09161706,145758.932336826,9,49.39999999999418,0.0010488144575037828,-4.14385143,-0.5727136308764438
2024-02-10 09:40:00,47174,47176.1,47185.3,47160.9,5.31500224,250752.63279842,9,25.900000000001455,0.0005493083804522877,2.22338518,0.7191657753370012
2024-02-10 09:35:00,47223.8,47179.8,47223.8,47171.2,6.45274818,304514.010430193,9,3.7000000000043656,7.842954377331669e-05,1.1377459400000003,0.2140631158040679
2024-02-10 09:30:00,47198.3,47223.9,47228,47198.2,6.13933765,289882.448150062,9,44.099999999998545,0.000934722063255854,-0.3134105300000005,-0.04857008537407398
2024-02-10 09:25:00,47165.1,47200.0,47211.6,47165,5.9791279,282158.610941516,9,-23.900000000001455,-0.00050609966563544,-0.16020974999999993,-0.02609560821271981
2024-02-10 09:20:00,47161.4,47165.0,47177.8,47150,6.3802164,300910.361710472,9,-35.0,-0.0007415254237288136,0.4010885000000002,0.06708143841512408
2024-02-10 09:15:00,47096.2,47161.5,47163.9,47096.1,5.42510635,255606.435937037,9,-3.5,-7.420756917205555e-05,-0.95511005,-0.14969869203809452
2024-02-10 09:10:00,47085.2,47096.2,47125.1,47058.5,10.86401549,511527.214421132,9,-65.30000000000291,-0.0013846039672190857,5.43890914,1.002544243211011
2024-02-10 09:05:00,47099.9,47085.3,47127.9,47085.3,8.50676575,400708.96207107,9,-10.89999999999418,-0.00023144117784437343,-2.3572497400000003,-0.21697775948218942
2024-02-10 09:00:00,47088,47100.0,47124.9,47087.9,7.79857515,367423.793709763,9,14.69999999999709,0.00031219934884129633,-0.7081906,-0.08325027640498976
2024-02-10 08:55:00,47085.9,47088.0,47098,47069.1,7.64210525,359777.299989954,8,-12.0,-0.00025477707006369424,-0.15646989999999938,-0.020063908725685538
2024-02-10 08:50:00,47122.9,47085.8,47122.9,47079,5.02224501,236519.957661146,8,-2.1999999999970896,-4.6721032959503266e-05,-2.6198602400000004,-0.34281917800072176
2024-02-10 08:45:00,47137,47122.8,47137,47095.1,12.98700195,611874.254708223,8,37.0,0.0007857995404134579,7.96475694,1.5858957347045082
2024-02-10 08:40:00,47172.1,47136.9,47172.1,47126,9.39731445,443049.583018589,8,14.099999999998545,0.00029921821283961363,-3.5896875,-0.2764061724037856
2024-02-10 08:35:00,47205.6,47172.1,47205.6,47172.1,5.74217181,270963.322100665,8,35.19999999999709,0.0007467610301058637,-3.6551426399999993,-0.3889560852143241
2024-02-10 08:30:00,47194.9,47205.6,47206.7,47176.1,5.61957799,265181.338418944,8,33.5,0.000710165542767865,-0.12259382000000052,-0.02134973039059946
2024-02-10 08:25:00,47218,47197.8,47218,47186.6,5.04919296,238285.868233433,8,-7.799999999995634,-0.00016523463317902188,-0.5703850299999997,-0.10149961990295285
2024-02-10 08:20:00,47227.3,47218.1,47251.2,47206.1,6.00182415,283451.069609998,8,20.299999999995634,0.0004301047930199211,0.95263119,0.18866999093653175
2024-02-10 08:15:00,47247.8,47227.3,47271.4,47227.3,9.37498815,442988.116967019,8,9.200000000004366,0.0001948405378446902,3.373164,0.5620231309176228
2024-02-10 08:10:00,47223.4,47247.8,47247.9,47220.1,3.25212688,153608.233995717,8,20.5,0.0004340709716625765,-6.12286127,-0.6531060276593522
2024-02-10 08:05:00,47195.1,47219.6,47223.9,47191.9,3.61518323,170652.938781317,8,-28.200000000004366,-0.0005968531868151398,0.3630563499999999,0.11163658842240494
2024-02-10 08:00:00,47151.1,47195.1,47213.4,47151,12.14562213,573012.882130138,8,-24.5,-0.0005188523409770519,8.5304389,2.35961453605216
2024-02-10 07:55:00,47199.9,47151.1,47224,47151,4.72708738,223060.808333125,7,-44.0,-0.0009323001752300557,-7.418534749999999,-0.6107990739869987
2024-02-10 07:50:00,47253.2,47191.9,47253.3,47189.6,10.46411513,494067.830278016,7,40.80000000000291,0.0008653032484926738,5.737027749999999,1.213649608905685
2024-02-10 07:45:00,47271.7,47253.3,47271.7,47236.4,3.58814843,169532.085932533,7,61.400000000001455,0.001301070734596434,-6.875966699999999,-0.6570996796744915
2024-02-10 07:40:00,47264.2,47271.7,47281.3,47240.2,6.5152083,307907.912343786,7,18.39999999999418,0.0003893907938703578,2.9270598700000003,0.8157577444476009
2024-02-10 07:35:00,47298.2,47264.2,47298.2,47259.2,9.59318392,453571.032533421,7,-7.5,-0.00015865729389888665,3.0779756199999992,0.4724293496494961
2024-02-10 07:30:00,47273.6,47298.1,47305.8,47271.3,3.36632682,159185.282148942,7,33.900000000001455,0.000717244764536403,-6.2268571,-0.6490918085098071
2024-02-10 07:25:00,47284.9,47273.6,47290,47266.1,8.74358444,413375.141428078,7,-24.5,-0.0005179912089491967,5.37725762,1.5973664791109023
2024-02-10 07:20:00,47309.9,47285.0,47309.9,47280.3,8.57951975,405806.982060728,7,11.400000000001455,0.00024114939416506158,-0.16406469,-0.01876400818518315
2024-02-10 07:15:00,47293.9,47309.8,47311.1,47293.8,2.17258977,102758.872730194,7,24.80000000000291,0.0005244792217405712,-6.406929979999999,-0.7467702350122802
2024-02-10 07:10:00,47294.1,47293.8,47294.1,47275.3,3.39794143,160674.555325074,7,-16.0,-0.00033819631450566264,1.2253516599999998,0.5640050767614541
2024-02-10 07:05:00,47319.8,47294.0,47319.8,47294,3.73318173,176585.975285422,7,0.19999999999708962,4.22888412428457e-06,0.33524030000000016,0.09865982298582474
2024-02-10 07:00:00,47350,47318.2,47353.2,47318,6.83449459,323524.204413205,7,24.19999999999709,0.000511692815156195,3.10131286,0.8307425366083103
2024-02-10 06:55:00,47320.5,47349.5,47349.5,47306.1,8.45593512,400164.055304733,6,31.30000000000291,0.0006614790926113613,1.6214405299999992,0.23724366281194162
2024-02-10 06:50:00,47310.2,47320.5,47336,47308.3,3.68536211,174400.73356816,6,-29.0,-0.0006124668687103349,-4.77057301,-0.5641685919179569
2024-02-10 06:45:00,47284,47310.2,47327.2,47284,3.19423118,151123.307059225,6,-10.30000000000291,-0.00021766464851391914,-0.49113092999999974,-0.13326531161411428
2024-02-10 06:40:00,47281.7,47280.0,47306.4,47269.4,6.21038674,293634.815019129,6,-30.19999999999709,-0.0006383401465222529,3.0161555599999996,0.9442508666514237
2024-02-10 06:35:00,47310.8,47281.8,47310.8,47268,4.05255502,191652.651273222,6,1.8000000000029104,3.807106598990927e-05,-2.15783172,-0.34745528907270595
2024-02-10 06:30:00,47296.8,47310.8,47310.8,47268.2,4.43288523,209622.37323841,6,29.0,0.000613343823627696,0.38033021000000033,0.09384948708234943
2024-02-10 06:25:00,47292.5,47296.7,47326,47292.5,4.39297369,207820.902968434,6,-14.10000000000582,-0.0002980292026346166,-0.0399115400000003,-0.009003513046061944
